,Unnamed: 0,Id,Purchase,WeekofPurchase,StoreID,PriceCH,PriceMM,DiscCH,DiscMM,SpecialCH,SpecialMM,LoyalCH,SalePriceMM,SalePriceCH,PriceDiff,Store7,PctDiscMM,PctDiscCH,ListPriceDiff,STORE,Primary Label,primary_probability,contest_id,contestant_id,won,probability,posterior,in_sample,secondary_probability,primary_brier,secondary_brier
945,945,946,MM,258,2,1.86,2.18,0.0,0.0,0,0,0.018201,2.18,1.86,0.32,No,0.0,0.0,0.32,2,MM,0.9587,945,0,1,0.0413,0.6951871657754011,0,0.7262486924848719,0.0017056900000000004,0.07493977836624223
946,946,947,MM,259,7,1.86,2.18,0.0,0.0,0,0,0.014561,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,MM,0.9346,946,0,1,0.0654,0.732484076433121,0,0.7262486924848719,0.004277160000000002,0.07493977836624223
947,947,948,MM,260,3,1.99,2.09,0.0,0.0,0,0,0.011649,2.09,1.99,0.1,No,0.0,0.0,0.1,3,MM,0.9759,947,0,1,0.0241,0.6929824561403508,0,0.7262486924848719,0.0005808100000000005,0.07493977836624223
948,948,949,MM,262,2,1.86,2.18,0.0,0.6,0,1,0.009319,1.58,1.86,-0.28,No,0.275229,0.0,0.32,2,MM,0.9908,948,0,1,0.0091999999999999,0.7058823529411765,0,0.7262486924848719,8.463999999999975e-05,0.07493977836624223
949,949,950,MM,263,2,1.86,2.18,0.0,0.0,0,1,0.007455,2.18,1.86,0.32,No,0.0,0.0,0.32,2,MM,0.9748,949,0,1,0.0252,0.7280701754385965,0,0.7262486924848719,0.00063504,0.07493977836624223
950,950,951,MM,265,2,1.86,2.18,0.0,0.0,0,0,0.005964,2.18,1.86,0.32,No,0.0,0.0,0.32,2,MM,0.9585,950,0,1,0.0414999999999999,0.7673267326732673,0,0.7262486924848719,0.0017222499999999985,0.07493977836624223
951,951,952,MM,266,2,1.86,2.18,0.0,0.0,0,0,0.004771,2.18,1.86,0.32,No,0.0,0.0,0.32,2,MM,0.9585,951,0,1,0.0414999999999999,0.7227722772277227,0,0.7262486924848719,0.0017222499999999985,0.07493977836624223
952,952,953,MM,267,2,1.86,2.18,0.0,0.4,0,1,0.003817,1.78,1.86,-0.08,No,0.183486,0.0,0.32,2,MM,0.9865,952,0,1,0.0134999999999999,0.7058823529411765,0,0.7262486924848719,0.00018224999999999882,0.07493977836624223
953,953,954,MM,268,3,1.99,2.09,0.1,0.0,0,0,0.003054,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,MM,0.9704,953,0,1,0.0295999999999999,0.7777777777777778,0,0.7262486924848719,0.0008761599999999976,0.07493977836624223
954,954,955,CH,269,2,1.86,2.18,0.0,0.0,0,0,0.002443,2.18,1.86,0.32,No,0.0,0.0,0.32,2,MM,0.9581,954,0,0,0.0419,0.0121110879097932,0,0.7262486924848719,0.9179556099999999,0.527437163335986
955,955,956,CH,270,2,1.86,2.18,0.0,0.0,0,0,0.201954,2.18,1.86,0.32,No,0.0,0.0,0.32,2,MM,0.8615,955,0,0,0.1384999999999999,0.0308441558441558,0,0.7262486924848719,0.74218225,0.527437163335986
956,956,957,MM,271,3,1.99,2.09,0.1,0.4,1,0,0.361563,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,3,MM,0.6242,956,0,1,0.3758,0.8679731820526044,0,0.7332192511318635,0.14122564,0.07117196796664373
957,957,958,MM,273,3,1.99,2.09,0.0,0.4,0,0,0.289251,1.69,1.99,-0.3,No,0.191388,0.0,0.1,3,MM,0.5769,957,0,1,0.4231,0.8766682006442705,0,0.6706716149318541,0.17901361000000002,0.10845718521159296
958,958,959,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.231401,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,MM,0.9795,958,0,1,0.0204999999999999,0.672566371681416,0,0.7423246410650608,0.0004202499999999985,0.06639659060224976
959,959,960,MM,276,2,1.99,2.18,0.0,0.0,0,1,0.18512,2.18,1.99,0.19,No,0.0,0.0,0.19,2,MM,0.9235,959,0,1,0.0765,0.7769423558897243,0,0.7353540824180692,0.0058522500000000015,0.0700374616927821
960,960,961,MM,277,2,1.99,2.18,0.0,0.0,0,0,0.148096,2.18,1.99,0.19,No,0.0,0.0,0.19,2,MM,0.9085,960,0,1,0.0915,0.7637969094922737,0,0.7353540824180692,0.008372250000000005,0.0700374616927821
961,961,962,MM,232,1,1.69,1.99,0.0,0.0,1,0,0.48,1.99,1.69,0.3,No,0.0,0.0,0.3,1,CH,0.5279,961,1,0,0.5279,0.1007751937984496,0,0.5323983827282405,0.27867841000000004,0.283448037931646
962,962,963,CH,227,1,1.69,1.69,0.0,0.0,0,0,0.6,1.69,1.69,0.0,No,0.0,0.0,0.0,1,CH,0.634,962,1,1,0.634,0.9200631911532384,0,0.6984897061059224,0.133956,0.09090845732409303
963,963,964,MM,229,1,1.69,1.69,0.0,0.0,0,0,0.68,1.69,1.69,0.0,No,0.0,0.0,0.0,1,CH,0.7751,963,1,0,0.7751,0.1954954954954955,0,0.7763521480116087,0.60078001,0.6027226577222388
964,964,965,MM,230,1,1.69,1.69,0.0,0.2,0,0,0.544,1.49,1.69,-0.2,No,0.118343,0.0,0.0,1,CH,0.528,964,1,0,0.528,0.1005400914000831,0,0.5397753601787585,0.27878400000000003,0.2913574394561085
965,965,966,CH,233,1,1.69,1.99,0.0,0.0,0,0,0.4352,1.99,1.69,0.3,No,0.0,0.0,0.3,1,MM,0.5367,965,0,0,0.4633,0.0975788701393983,0,0.5746971987268594,0.28804688999999994,0.33027687022449936
966,966,967,MM,236,1,1.75,1.99,0.0,0.0,0,0,0.54816,1.99,1.75,0.24,No,0.0,0.0,0.24,1,CH,0.7411,966,1,0,0.7411,0.1688511950655358,0,0.8101459792313352,0.54922921,0.6563365076646991
967,967,968,MM,237,1,1.75,1.99,0.0,0.0,0,0,0.438528,1.99,1.75,0.24,No,0.0,0.0,0.24,1,MM,0.6307,967,0,1,0.3692999999999999,0.8762720942688805,0,0.7332192511318635,0.13638248999999997,0.07117196796664373
968,968,969,MM,238,1,1.75,1.99,0.0,0.0,0,0,0.350822,1.99,1.75,0.24,No,0.0,0.0,0.24,1,MM,0.8051,968,0,1,0.1948999999999999,0.8374741200828157,0,0.7332192511318635,0.03798600999999999,0.07117196796664373
969,969,970,MM,239,1,1.75,1.99,0.0,0.3,0,1,0.280658,1.69,1.75,-0.06,No,0.150754,0.0,0.24,1,MM,0.7445,969,0,1,0.2554999999999999,0.8571428571428572,0,0.7332192511318635,0.06528024999999997,0.07117196796664373
970,970,971,MM,240,1,1.75,1.99,0.0,0.3,0,1,0.224526,1.69,1.75,-0.06,No,0.150754,0.0,0.24,1,MM,0.9554,970,0,1,0.0445999999999999,0.6860986547085202,0,0.7332192511318635,0.0019891599999999976,0.07117196796664373
971,971,972,MM,241,1,1.86,1.99,0.0,0.3,0,1,0.179621,1.69,1.86,-0.17,No,0.150754,0.0,0.13,1,MM,0.9521,971,0,1,0.0479,0.7654320987654322,0,0.7262486924848719,0.002294410000000005,0.07493977836624223
972,972,973,CH,242,1,1.86,1.99,0.0,0.3,0,1,0.143697,1.69,1.86,-0.17,No,0.150754,0.0,0.13,1,MM,0.955,972,0,0,0.045,0.0116885827593404,0,0.7262486924848719,0.912025,0.527437163335986
973,973,974,MM,243,1,1.86,1.99,0.0,0.8,0,1,0.314957,1.19,1.86,-0.67,No,0.40201,0.0,0.13,1,MM,0.8563,973,0,1,0.1437,0.7689133425034388,0,0.7332192511318635,0.020649690000000016,0.07117196796664373
974,974,975,MM,244,1,1.86,2.09,0.0,0.0,0,0,0.251966,2.09,1.86,0.23,No,0.0,0.0,0.23,1,MM,0.886,974,0,1,0.1139999999999999,0.7978533094812165,0,0.7332192511318635,0.012995999999999997,0.07117196796664373
975,975,976,MM,246,1,1.86,2.09,0.0,0.0,0,0,0.201573,2.09,1.86,0.23,No,0.0,0.0,0.23,1,MM,0.9049,975,0,1,0.0950999999999999,0.778494623655914,0,0.7262486924848719,0.009044009999999993,0.07493977836624223
976,976,977,MM,275,1,1.96,2.13,0.0,0.74,0,1,0.161258,1.39,1.96,-0.57,No,0.347418,0.0,0.17,1,MM,0.9727,976,0,1,0.0272999999999999,0.678082191780822,0,0.7353540824180692,0.0007452899999999995,0.0700374616927821
977,977,978,MM,276,1,1.99,2.13,0.0,0.0,0,1,0.129007,2.13,1.99,0.14,No,0.0,0.0,0.14,1,MM,0.9501,977,0,1,0.0499,0.7777777777777778,0,0.7353540824180692,0.0024900100000000056,0.0700374616927821
978,978,979,MM,277,1,1.99,2.13,0.24,0.0,0,0,0.103205,2.13,1.75,0.38,No,0.0,0.120603,0.14,1,MM,0.5666,978,0,1,0.4334,0.8854404381560931,0,0.6637010562848625,0.18783556,0.1130969795439172
979,979,980,MM,278,1,1.99,2.13,0.24,0.0,0,0,0.082564,2.13,1.75,0.38,No,0.0,0.120603,0.14,1,MM,0.5827,979,0,1,0.4173,0.873865265169613,0,0.6637010562848625,0.17413929,0.1130969795439172
980,980,981,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.4,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,MM,0.7098,980,0,0,0.2902,0.0669655365648641,0,0.7332192511318635,0.50381604,0.5376104702303707
981,981,982,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.52,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.8855,981,1,1,0.8855,0.9760089686098656,0,0.8562431183209451,0.01311025000000001,0.02066604103008578
982,982,983,MM,262,1,1.76,1.99,0.0,0.4,0,1,0.616,1.59,1.76,-0.17,No,0.201005,0.0,0.23,1,MM,0.6895,982,0,1,0.3105,0.8667091836734694,0,0.7405962285823815,0.09641025,0.06729031662568406
983,983,984,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.4928,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9526,983,1,1,0.9526,0.9862782351699388,0,0.9448489698507554,0.00224676,0.0030416361265228876
984,984,985,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.59424,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9754,984,1,1,0.9754,0.991838400326464,0,0.9522259473012734,0.0006051599999999978,0.0022823601112607053
985,985,986,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.675392,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9818,985,1,1,0.9818,0.993505175563223,0,0.9522259473012734,0.0003312399999999998,0.0022823601112607053
986,986,987,MM,274,1,1.96,2.13,0.0,0.74,0,1,0.740314,1.39,1.96,-0.57,No,0.347418,0.0,0.17,1,MM,0.6854,986,0,1,0.3146,0.8640595903165735,0,0.7205471864573606,0.09897315999999999,0.07809387499689718
987,987,988,CH,274,7,1.86,2.13,0.47,0.54,1,0,0.592251,1.59,1.39,0.2,Yes,0.253521,0.252688,0.27,0,CH,0.9098,987,1,1,0.9098,0.9799126637554584,0,0.9473137643766814,0.00813603999999999,0.0027758394241558506
988,988,989,CH,269,3,1.99,2.09,0.1,0.0,0,0,0.5,2.09,1.89,0.2,No,0.0,0.050251,0.1,3,CH,0.5206,988,1,1,0.5206,0.9096677864874954,0,0.5323983827282405,0.22982436000000003,0.21865127247516508
989,989,990,MM,271,3,1.99,2.09,0.1,0.4,1,0,0.6,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,3,MM,0.6027,989,0,1,0.3973,0.8719879518072289,0,0.6783204523810736,0.15784729,0.10347773135631712
990,990,991,MM,253,7,1.86,2.09,0.1,0.0,0,0,0.5,2.09,1.76,0.33,Yes,0.0,0.053763,0.23,0,CH,0.8786,990,1,0,0.8786,0.2226027397260274,0,0.8562431183209451,0.77193796,0.733152277671976
991,991,992,MM,275,2,1.96,2.18,0.0,0.8,0,1,0.4,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,MM,0.9449,991,0,1,0.0551,0.7931034482758621,0,0.7423246410650608,0.0030360100000000043,0.06639659060224976
992,992,993,MM,229,7,1.69,1.69,0.0,0.2,0,1,0.5,1.49,1.69,-0.2,Yes,0.118343,0.0,0.0,0,MM,0.5354,992,0,1,0.4646,0.8936261843238588,0,0.5746971987268594,0.21585316000000002,0.1808824727707805
993,993,994,MM,239,4,1.79,2.23,0.0,0.0,0,0,0.4,2.23,1.79,0.44,No,0.0,0.0,0.44,4,MM,0.6929,993,0,1,0.3071,0.861639344262295,0,0.7332192511318635,0.09431041000000003,0.07117196796664373
994,994,995,MM,243,4,1.99,2.23,0.0,0.0,0,0,0.32,2.23,1.99,0.24,No,0.0,0.0,0.24,4,MM,0.785,994,0,1,0.2149999999999999,0.8367537313432836,0,0.7332192511318635,0.04622499999999999,0.07117196796664373
995,995,996,MM,258,7,1.86,2.18,0.0,0.0,0,0,0.256,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,MM,0.7919,995,0,1,0.2080999999999999,0.8286270691333982,0,0.7332192511318635,0.04330560999999998,0.07117196796664373
996,996,997,CH,229,7,1.69,1.69,0.0,0.2,0,1,0.6,1.49,1.69,-0.2,Yes,0.118343,0.0,0.0,0,CH,0.674,996,1,1,0.674,0.9346268656716418,0,0.8101459792313352,0.10627599999999997,0.03604454920202859
997,997,998,MM,231,7,1.69,1.99,0.0,0.0,0,0,0.68,1.99,1.69,0.3,Yes,0.0,0.0,0.3,0,CH,0.9444,997,1,0,0.9444,0.2601351351351351,0,0.9522259473012734,0.89189136,0.9067342547138075
998,998,999,CH,254,7,1.86,2.18,0.0,0.0,0,0,0.544,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9196,998,1,1,0.9196,0.9792621698319144,0,0.9473137643766814,0.006464160000000004,0.0027758394241558506
999,999,1000,MM,275,7,1.99,2.13,0.0,0.54,1,0,0.6352,1.59,1.99,-0.4,Yes,0.253521,0.0,0.14,0,MM,0.513,999,0,1,0.487,0.8919587628865979,0,0.5911795661105748,0.237169,0.1671341471655379
1000,1000,1001,MM,228,2,1.69,1.69,0.0,0.0,0,0,0.4,1.69,1.69,0.0,No,0.0,0.0,0.0,2,MM,0.7201,1000,0,1,0.2799,0.8529810298102981,0,0.7332192511318635,0.07834401000000002,0.07117196796664373
1001,1001,1002,MM,263,2,1.86,2.18,0.0,0.0,0,1,0.32,2.18,1.86,0.32,No,0.0,0.0,0.32,2,MM,0.6188,1001,0,1,0.3812,0.8792120269569725,0,0.7332192511318635,0.14531344,0.07117196796664373
1002,1002,1003,MM,227,3,1.79,1.79,0.0,0.0,0,1,0.16384,1.79,1.79,0.0,No,0.0,0.0,0.0,3,MM,0.9628,1002,0,1,0.0372,0.7272727272727273,0,0.7262486924848719,0.0013838400000000008,0.07493977836624223
1003,1003,1004,MM,235,3,1.79,2.09,0.0,0.0,0,0,0.131072,2.09,1.79,0.3,No,0.0,0.0,0.3,3,MM,0.9131,1003,0,1,0.0868999999999999,0.7442396313364055,0,0.7262486924848719,0.007551609999999996,0.07493977836624223
1004,1004,1005,MM,238,3,1.79,2.09,0.0,0.0,0,0,0.104858,2.09,1.79,0.3,No,0.0,0.0,0.3,3,MM,0.7064,1004,0,1,0.2935999999999999,0.8584442887175894,0,0.7262486924848719,0.08620095999999998,0.07493977836624223
1005,1005,1006,MM,260,3,1.99,2.09,0.0,0.0,0,0,0.083886,2.09,1.99,0.1,No,0.0,0.0,0.1,3,MM,0.6872,1005,0,1,0.3127999999999999,0.8420062695924765,0,0.7262486924848719,0.09784383999999997,0.07493977836624223
1006,1006,1007,CH,272,3,1.99,2.09,0.0,0.4,0,0,0.067109,1.69,1.99,-0.3,No,0.191388,0.0,0.1,3,MM,0.6319,1006,0,0,0.3681,0.0780704538241827,0,0.7353540824180692,0.39929761,0.5407456265289206
1007,1007,1008,MM,272,3,1.99,2.09,0.0,0.4,0,0,0.253687,1.69,1.99,-0.3,No,0.191388,0.0,0.1,3,MM,0.9182,1007,0,1,0.0817999999999999,0.7798594847775175,0,0.7423246410650608,0.006691239999999998,0.06639659060224976
1008,1008,1009,CH,229,7,1.69,1.69,0.0,0.2,0,1,0.4,1.49,1.69,-0.2,Yes,0.118343,0.0,0.0,0,MM,0.6794,1008,0,0,0.3206,0.0683211678832116,0,0.7332192511318635,0.46158436,0.5376104702303707
1009,1009,1010,CH,230,7,1.69,1.99,0.0,0.0,0,1,0.5648,1.99,1.69,0.3,Yes,0.0,0.0,0.3,0,CH,0.8157,1009,1,1,0.8157,0.962917485265226,0,0.8287616386925131,0.03396649000000001,0.029322576383273437
1010,1010,1011,CH,231,7,1.69,1.99,0.0,0.0,0,0,0.65184,1.99,1.69,0.3,Yes,0.0,0.0,0.3,0,CH,0.9457,1010,1,1,0.9457,0.9837655492304448,0,0.9522259473012734,0.0029484900000000015,0.0022823601112607053
1011,1011,1012,CH,232,7,1.69,1.99,0.0,0.4,1,1,0.721472,1.59,1.69,-0.1,Yes,0.201005,0.0,0.3,0,CH,0.8853,1011,1,1,0.8853,0.970283656010806,0,0.8006718324935185,0.013156090000000006,0.039731718361491954
1012,1012,1013,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.777178,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.9353,1012,1,1,0.9353,0.9838605551969012,0,0.9473137643766814,0.004186089999999997,0.0027758394241558506
1013,1013,1014,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.821742,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.9444,1013,1,1,0.9444,0.9828171404327536,0,0.9522259473012734,0.0030913599999999983,0.0022823601112607053
1014,1014,1015,CH,234,1,1.69,1.99,0.0,0.0,0,0,0.857394,1.99,1.69,0.3,No,0.0,0.0,0.3,1,CH,0.9533,1014,1,1,0.9533,0.9867396337613136,0,0.9522259473012734,0.0021808899999999965,0.0022823601112607053
1015,1015,1016,CH,235,7,1.75,1.99,0.0,0.4,0,0,0.885915,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.9696,1015,1,1,0.9696,0.9919354838709676,0,0.9522259473012734,0.000924159999999999,0.0022823601112607053
1016,1016,1017,CH,236,7,1.75,1.99,0.0,0.4,0,0,0.908732,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.9726,1016,1,1,0.9726,0.992770088824623,0,0.9522259473012734,0.0007507599999999989,0.0022823601112607053
1017,1017,1018,CH,237,7,1.75,1.99,0.0,0.4,0,0,0.926986,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.9755,1017,1,1,0.9755,0.9921842863019332,0,0.9522259473012734,0.0006002499999999984,0.0022823601112607053
1018,1018,1019,CH,240,7,1.86,2.09,0.0,0.0,0,0,0.941588,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.9635,1018,1,1,0.9635,0.9923284262906904,0,0.9522259473012734,0.0013322499999999984,0.0022823601112607053
1019,1019,1020,MM,240,7,1.86,2.09,0.0,0.0,0,0,0.953271,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.9859,1019,1,0,0.9859,0.2878787878787878,0,0.9522259473012734,0.97199881,0.9067342547138075
1020,1020,1021,MM,244,7,1.86,2.09,0.0,0.2,0,0,0.762617,1.89,1.86,0.03,Yes,0.095694,0.0,0.23,0,CH,0.9591,1020,1,0,0.9591,0.2910798122065727,0,0.9522259473012734,0.9198728099999999,0.9067342547138075
1021,1021,1022,CH,252,2,1.89,2.09,0.13,0.0,0,0,0.610093,2.09,1.76,0.33,No,0.0,0.068783,0.2,2,CH,0.9093,1021,1,1,0.9093,0.974285080913323,0,0.9473137643766814,0.008226490000000001,0.0027758394241558506
1022,1022,1023,MM,254,4,1.99,2.29,0.0,0.0,1,0,0.688075,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.7443,1022,1,0,0.7443,0.1391237509607994,0,0.7763521480116087,0.55398249,0.6027226577222388
1023,1023,1024,CH,256,2,1.89,2.18,0.13,0.0,0,0,0.55046,2.18,1.76,0.42,No,0.0,0.068783,0.29,2,CH,0.7627,1023,1,1,0.7627,0.9507466596803772,0,0.8101459792313352,0.05631128999999998,0.03604454920202859
1024,1024,1025,CH,258,4,1.99,2.29,0.0,0.0,0,0,0.640368,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.911,1024,1,1,0.911,0.9785511052746771,0,0.9473137643766814,0.007920999999999994,0.0027758394241558506
1025,1025,1026,CH,260,7,1.86,2.13,0.0,0.24,0,0,0.712294,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.9496,1025,1,1,0.9496,0.9848548590660496,0,0.9522259473012734,0.00254016,0.0022823601112607053
1026,1026,1027,CH,260,7,1.86,2.13,0.0,0.24,0,0,0.769835,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.9647,1026,1,1,0.9647,0.993167701863354,0,0.9522259473012734,0.0012460899999999998,0.0022823601112607053
1027,1027,1028,CH,260,1,1.76,1.99,0.0,0.2,0,0,0.815868,1.79,1.76,0.03,No,0.100503,0.0,0.23,1,CH,0.9556,1027,1,1,0.9556,0.9865461425268026,0,0.9522259473012734,0.0019713599999999997,0.0022823601112607053
1028,1028,1029,CH,263,7,1.86,2.13,0.27,0.0,0,0,0.852695,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9923,1028,1,1,0.9923,0.9965732715178393,0,0.9522259473012734,5.929000000000062e-05,0.0022823601112607053
1029,1029,1030,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.882156,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.995,1029,1,1,0.995,0.9987927565392354,0,0.9522259473012734,2.5000000000000045e-05,0.0022823601112607053
1030,1030,1031,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.905725,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9955,1030,1,1,0.9955,0.9985926819461198,0,0.9522259473012734,2.0249999999999537e-05,0.0022823601112607053
1031,1031,1032,CH,269,4,1.99,2.09,0.1,0.0,0,0,0.92458,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.7404,1031,1,1,0.7404,0.9433809652197358,0,0.7471977159533905,0.06739216000000003,0.06390899481918265
1032,1032,1033,CH,270,7,1.86,2.13,0.27,0.0,1,0,0.939664,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9953,1032,1,1,0.9953,0.9969873468567986,0,0.9522259473012734,2.2090000000000353e-05,0.0022823601112607053
1033,1033,1034,CH,272,4,1.99,2.09,0.0,0.4,0,0,0.951731,1.69,1.99,-0.3,No,0.191388,0.0,0.1,4,CH,0.9695,1033,1,1,0.9695,0.987646695491044,0,0.9522259473012734,0.0009302499999999982,0.0022823601112607053
1034,1034,1035,CH,277,7,1.99,2.13,0.5,0.0,0,1,0.961385,2.13,1.49,0.64,Yes,0.0,0.251256,0.14,0,CH,0.9942,1034,1,1,0.9942,0.9985929648241206,0,0.9522259473012734,3.3640000000000315e-05,0.0022823601112607053
1035,1035,1036,MM,228,1,1.69,1.69,0.0,0.0,0,0,0.5,1.69,1.69,0.0,No,0.0,0.0,0.0,1,MM,0.6434,1035,0,1,0.3566,0.8703917050691244,0,0.7332192511318635,0.12716356,0.07117196796664373
1036,1036,1037,MM,228,1,1.69,1.69,0.0,0.0,0,0,0.4,1.69,1.69,0.0,No,0.0,0.0,0.0,1,MM,0.8202,1036,0,1,0.1797999999999999,0.8170594837261503,0,0.7332192511318635,0.03232803999999999,0.07117196796664373
1037,1037,1038,MM,233,1,1.69,1.99,0.0,0.0,0,0,0.5,1.99,1.69,0.3,No,0.0,0.0,0.3,1,CH,0.6264,1037,1,0,0.6264,0.1216361679224973,0,0.6911127286554044,0.39237695999999994,0.47763680370951866
1038,1038,1039,MM,235,1,1.69,1.99,0.0,0.0,0,0,0.4,1.99,1.69,0.3,No,0.0,0.0,0.3,1,MM,0.7081,1038,0,1,0.2919,0.8521452145214521,0,0.7332192511318635,0.08520561000000003,0.07117196796664373
1039,1039,1040,CH,237,7,1.75,1.99,0.0,0.4,0,0,0.32,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,MM,0.7932,1039,0,0,0.2067999999999999,0.0456942003514938,0,0.7332192511318635,0.62916624,0.5376104702303707
1040,1040,1041,CH,238,1,1.75,1.99,0.0,0.0,0,0,0.456,1.99,1.75,0.24,No,0.0,0.0,0.24,1,MM,0.5313,1040,0,0,0.4687,0.0913838120104438,0,0.5746971987268594,0.28227968999999997,0.33027687022449936
1041,1041,1042,CH,238,1,1.75,1.99,0.0,0.0,0,0,0.5648,1.99,1.75,0.24,No,0.0,0.0,0.24,1,CH,0.7051,1041,1,1,0.7051,0.9406587166382736,0,0.8101459792313352,0.08696601000000002,0.03604454920202859
1042,1042,1043,CH,239,1,1.75,1.99,0.0,0.3,0,1,0.65184,1.69,1.75,-0.06,No,0.150754,0.0,0.24,1,CH,0.8091,1042,1,1,0.8091,0.9580524344569288,0,0.7949678074727865,0.036442809999999985,0.042038199972516344
1043,1043,1044,CH,240,1,1.75,1.99,0.0,0.3,0,1,0.721472,1.69,1.75,-0.06,No,0.150754,0.0,0.24,1,CH,0.8591,1043,1,1,0.8591,0.9646204311152764,0,0.8006718324935185,0.019852810000000005,0.039731718361491954
1044,1044,1045,CH,241,1,1.86,1.99,0.0,0.3,0,1,0.777178,1.69,1.86,-0.17,No,0.150754,0.0,0.13,1,CH,0.8665,1044,1,1,0.8665,0.9657785943959576,0,0.8006718324935185,0.017822249999999987,0.039731718361491954
1045,1045,1046,CH,252,1,1.76,2.09,0.0,0.0,0,0,0.821742,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.9718,1045,1,1,0.9718,0.9922051282051282,0,0.9522259473012734,0.0007952400000000001,0.0022823601112607053
1046,1046,1047,CH,253,1,1.76,2.09,0.0,0.0,0,0,0.857394,2.09,1.76,0.33,No,0.0,0.0,0.33,1,CH,0.9774,1046,1,1,0.9774,0.9934653869716152,0,0.9522259473012734,0.0005107599999999979,0.0022823601112607053
1047,1047,1048,CH,255,1,1.76,2.18,0.0,0.0,0,0,0.885915,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.9848,1047,1,1,0.9848,0.9957299715331436,0,0.9522259473012734,0.00023103999999999974,0.0022823601112607053
1048,1048,1049,CH,256,1,1.76,2.18,0.0,0.0,0,0,0.908732,2.18,1.76,0.42,No,0.0,0.0,0.42,1,CH,0.9865,1048,1,1,0.9865,0.9945244372338268,0,0.9522259473012734,0.00018224999999999882,0.0022823601112607053
1049,1049,1050,MM,228,7,1.69,1.69,0.0,0.0,0,0,0.744,1.69,1.69,0.0,Yes,0.0,0.0,0.0,0,CH,0.9509,1049,1,0,0.9509,0.2613636363636363,0,0.9522259473012734,0.9042108099999999,0.9067342547138075
1050,1050,1051,CH,230,7,1.69,1.99,0.0,0.0,0,1,0.5952,1.99,1.69,0.3,Yes,0.0,0.0,0.3,0,CH,0.85,1050,1,1,0.85,0.9641925539483044,0,0.8636200957714631,0.022500000000000006,0.018599478277384885
1051,1051,1052,CH,231,7,1.69,1.99,0.0,0.0,0,0,0.67616,1.99,1.69,0.3,Yes,0.0,0.0,0.3,0,CH,0.9362,1051,1,1,0.9362,0.9883103081827844,0,0.9473137643766814,0.0040704399999999955,0.0027758394241558506
1052,1052,1053,CH,237,7,1.75,1.99,0.0,0.4,0,0,0.740928,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.9366,1052,1,1,0.9366,0.9874012385223148,0,0.9473137643766814,0.004019560000000002,0.0027758394241558506
